Tanggal,Terakhir,Pembukaan,Tertinggi,Terendah,Vol.,Perubahan%
4/14/2011,8666,8657.5,8667.5,8652.5,,0.001
4/13/2011,8656,8657.5,8673.5,8642.5,,-0.0001
4/12/2011,8658,8652.5,8670.5,8652.5,,0.0005
4/11/2011,8654,8642.5,8653.5,8637.5,,-0.0001
4/8/2011,8654,8668,8670,8646,,-0.0027
4/7/2011,8678,8647.5,8677.5,8647.5,,0.0028
4/6/2011,8654,8651.5,8653.5,8646.5,,-0.001
4/5/2011,8662,8664.5,8672.5,8660.5,,0
4/4/2011,8662,8677.5,8679.5,8660.5,,-0.0043
4/1/2011,8700,8700.5,8703.5,8694.5,,-0.0009
3/31/2011,8708,8707.5,8713.5,8702.5,,-0.0013
3/30/2011,8719,8713,8719,8713,,-0.0004
3/29/2011,8722,8707.5,8722.5,8707.5,,0.0009
3/28/2011,8714,8717.5,8722.5,8710.5,,0.0001
3/25/2011,8714,8705.5,8714.5,8700.5,,-0.0004
3/24/2011,8717,8721,8728,8716,,-0.0005
3/23/2011,8722,8722.5,8727.5,8707.5,,-0.0002
3/22/2011,8724,8710.5,8723.5,8705.5,,0
3/21/2011,8724,8763.5,8763.5,8723.5,,-0.0053
3/18/2011,8770,8780,8780,8770,,-0.0011
3/17/2011,8780,8795,8802,8780,,0.0006
3/16/2011,8775,8790,8805,8775,,-0.0001
3/15/2011,8776,8749,8789,8749,,0.0015
3/14/2011,8762,8774.5,8775.5,8759.5,,-0.0017
3/11/2011,8777,8787,8792,8777,,-0.0007
3/10/2011,8784,8772.5,8787.5,8769.5,,0
3/9/2011,8784,8788.5,8793.5,8763.5,,-0.0005
3/8/2011,8788,8786,8791,8781,,0.0002
3/7/2011,8786,8781,8791,8781,,-0.0005
3/4/2011,8790,8790.5,8794.5,8780.5,,-0.0017
3/3/2011,8806,8803.5,8812.5,8802.5,,-0.0008
3/2/2011,8812,8812.5,8827.5,8811.5,,0
3/1/2011,8812,8807.5,8822.5,8807.5,,-0.001
2/28/2011,8822,8828.5,8833.5,8803.5,,-0.0023
2/25/2011,8842,8858.5,8865.5,8833.5,,-0.0032
2/24/2011,8870,8857,8885,8857,,0.0018
2/23/2011,8854,8877.5,8877.5,8852.5,,-0.0025
2/22/2011,8877,8870,8887,8867,,0.0022
2/21/2011,8858,8852.5,8857.5,8842.5,,0
2/18/2011,8858,8877.5,8877.5,8852.5,,-0.0034
2/17/2011,8888,8877.5,8887.5,8875.5,,-0.0008
2/16/2011,8895,8908,8909,8888,,-0.0022
2/15/2011,8914,8914.5,8914.5,8914.5,,0
2/14/2011,8914,8927.5,8927.5,8909.5,,-0.0021
2/11/2011,8934,8928.5,8938.5,8923.5,,0.0007
2/10/2011,8928,8932.5,8937.5,8922.5,,-0.0003
2/9/2011,8930,8923,8937,8917,,0.0006
2/8/2011,8925,8940,8940,8915,,-0.0034
2/7/2011,8955,8983,8988,8953,,-0.0042
2/4/2011,8992,9027.5,9032.5,8992.5,,-0.0032
2/3/2011,9021,9021,9021,9021,,0
2/2/2011,9021,9001,9021,9001,,-0.0018
2/1/2011,9038,9032.5,9044.5,9032.5,,-0.0012
1/31/2011,9048,9045,9064,9045,,0.0022
1/28/2011,9028,9020,9038,9020,,0.0001
1/27/2011,9027,9030,9037,9020,,-0.0007
1/26/2011,9033,9045,9046,9033,,-0.0004
1/25/2011,9036,9061.5,9061.5,9036.5,,-0.0029
1/24/2011,9063,9055,9065,9055,,0.0001
1/21/2011,9062,9075,9075,9062,,0.0002
1/20/2011,9060,9065,9074,9060,,0.0011
1/19/2011,9050,9050,9055,9040,,-0.0004
1/18/2011,9054,9065,9074,9054,,-0.0007
1/17/2011,9060,9065,9070,9060,,0.0009
1/14/2011,9052,9065,9069,9052,,0.0002
1/13/2011,9050,9025,9050,9025,,0.0022
1/12/2011,9030,9055,9060,9030,,-0.0015
1/11/2011,9044,9075,9093,9044,,-0.0008
1/10/2011,9051,9025,9062,9025,,0.0026
1/7/2011,9028,9002.5,9027.5,8997.5,,0.0033
1/6/2011,8998,8987.5,8998.5,8984.5,,0.0015
1/5/2011,8984,8980,8993,8978,,-0.0002
1/4/2011,8986,8979,8986,8974,,-0.0004
1/3/2011,8990,8985,8990,8960,,-0.0022
12/31/2010,9010,8997,9010,8995,,0.0017
12/30/2010,8995,8985,8995,8975,,-0.0007
12/29/2010,9002,9016.5,9021.5,8996.5,,-0.0018
12/28/2010,9018,9035.5,9037.5,9017.5,,-0.0023
12/27/2010,9038,9033,9043,9033,,-0.0004
12/24/2010,9042,9042,9042,9042,,0
12/23/2010,9042,9048,9053,9042,,0
12/22/2010,9042,9047,9055,9042,,0
12/21/2010,9042,9045,9049,9042,,-0.0001
12/20/2010,9043,9047,9053,9043,,0.0009
12/17/2010,9034,9037.5,9037.5,9027.5,,0
12/16/2010,9034,9027.5,9040.5,9027.5,,0.0013
12/15/2010,9022,9014.5,9025.5,9012.5,,0.0014
12/14/2010,9010,9011.5,9011.5,9006.5,,-0.0008
12/13/2010,9016,9016.5,9022.5,9015.5,,-0.0006
12/10/2010,9022,9015,9024,9012,,0.0007
12/9/2010,9016,9011.5,9016.5,9002.5,,-0.0005
12/8/2010,9020,9012,9024,9012,,0.0011
12/7/2010,9010,9010,9010,9010,,0
12/6/2010,9010,8995,9015,8995,,-0.0008
12/3/2010,9018,9002.5,9020.5,9002.5,,0.0002
12/2/2010,9016,9002.5,9024.5,9002.5,,-0.0003
12/1/2010,9018,9036.5,9041.5,9016.5,,-0.0017
11/30/2010,9034,9015,9041,9015,,0.0021
11/29/2010,9016,9012.5,9040.5,9002.5,,0.0012
11/26/2010,9005,8965,9005,8965,,0.0042
11/25/2010,8968,8962.5,8967.5,8955.5,,0.0006
11/24/2010,8962,8987.5,8987.5,8942.5,,-0.0011
11/23/2010,8972,8932.5,8977.5,8932.5,,0.0048
11/22/2010,8930,8921.5,8932.5,8921.5,,-0.0002
11/19/2010,8932,8934.5,8937.5,8924.5,,-0.0012
11/18/2010,8942,8957.5,8960.5,8942.5,,-0.0003
11/17/2010,8946,8945.5,8945.5,8945.5,,0
11/16/2010,8946,8970.5,8972.5,8942.5,,-0.0025
11/15/2010,8968,8927.5,8967.5,8927.5,,0.0048
11/12/2010,8924,8902.5,8929.5,8902.5,,0.003
11/11/2010,8898,8882.5,8899.5,8882.5,,0.001
11/10/2010,8889,8906,8911,8881,,-0.0016
11/9/2010,8904,8909.5,8913.5,8900.5,,-0.0001
11/8/2010,8904,8897.5,8915.5,8897.5,,-0.0001
11/5/2010,8905,8900,8905,8900,,-0.0006
11/4/2010,8910,8910,8917,8900,,-0.0013
11/3/2010,8922,8921,8924,8916,,-0.0002
11/2/2010,8924,8926,8929,8920,,0.0001
11/1/2010,8923,8927,8927,8920,,-0.0016
10/29/2010,8938,8929.5,8937.5,8927.5,,0.0004
10/28/2010,8934,8936,8941,8929,,-0.001
10/27/2010,8943,8925,8947,8925,,0.0033
10/26/2010,8914,8906.5,8916.5,8906.5,,0.0007
10/25/2010,8908,8927.5,8931.5,8902.5,,-0.0033
10/22/2010,8937,8932,8939,8930,,0.0009
10/21/2010,8929,8926,8936,8926,,-0.0004
10/20/2010,8932,8925.5,8940.5,8925.5,,0.0007
10/19/2010,8926,8923,8929,8921,,-0.0008
10/18/2010,8933,8922,8934,8922,,0.0012
10/15/2010,8922,8921.5,8927.5,8916.5,,0
10/14/2010,8922,8922.5,8922.5,8922.5,,-0.0001
10/13/2010,8923,8928,8929,8923,,-0.0019
10/12/2010,8940,8928,8940,8923,,0.002
10/11/2010,8922,8922.5,8923.5,8919.5,,-0.0011
10/8/2010,8932,8922.5,8932.5,8921.5,,0.0011
10/7/2010,8922,8922.5,8927.5,8922.5,,-0.0001
10/6/2010,8923,8923,8925,8921,,-0.0013
10/5/2010,8934,8928.5,8953.5,8928.5,,0.0009
10/4/2010,8926,8921.5,8928.5,8921.5,,0.0004
10/1/2010,8922,8920.5,8922.5,8920.5,,-0.0003
9/30/2010,8925,8925,8930,8915,,-0.0011
9/29/2010,8934,8952.5,8952.5,8928.5,,-0.0021
9/28/2010,8954,8952.5,8957.5,8952.5,,0.0004
9/27/2010,8950,8952.5,8954.5,8948.5,,-0.0004
9/24/2010,8954,8959.5,8959.5,8950.5,,-0.0006
9/23/2010,8959,8951,8959,8949,,0.0002
9/22/2010,8958,8952.5,8957.5,8949.5,,-0.0012
9/21/2010,8968,8968,8980,8963,,-0.0011
9/20/2010,8978,8979,8982,8974,,-0.001
9/17/2010,8987,8980,8990,8978,,0.001
9/16/2010,8978,8980,8992,8977,,-0.0011
9/15/2010,8988,8953,8998,8953,,0.0013
9/14/2010,8976,8989,8989,8948,,-0.0027
9/13/2010,9000,9000,9000,9000,,0
9/10/2010,9000,9000,9000,9000,,0
9/9/2010,9000,9000,9000,9000,,0
9/8/2010,9000,9020,9023,8994,,-0.0019
9/7/2010,9017,9002,9022,9001,,0.0017
9/6/2010,9002,8989,9002,8979,,-0.0002
9/3/2010,9004,9007,9017,8992,,-0.0007
9/2/2010,9010,8997.5,9012.5,8990.5,,-0.0002
9/1/2010,9012,9037.5,9038.5,8996.5,,-0.0025
8/31/2010,9035,9025,9050,9020,,0.0023
8/30/2010,9014,9012.5,9022.5,9001.5,,-0.0001
8/27/2010,9015,8987,9030,8987,,0.0031
8/26/2010,8988,8977.5,8992.5,8972.5,,0.0013
8/25/2010,8976,8974,8981,8971,,-0.0002
8/24/2010,8978,8972.5,8982.5,8967.5,,0.0012
8/23/2010,8967,8977,8987,8967,,-0.0006
8/20/2010,8972,8967.5,8973.5,8958.5,,0.0011
8/19/2010,8962,8962.5,8972.5,8937.5,,-0.0009
8/18/2010,8970,8950.5,8972.5,8950.5,,-0.0011
8/17/2010,8980,8980,8980,8980,,0
8/16/2010,8980,8985,8997,8977,,0.0011
8/13/2010,8970,9005,9010,8965,,-0.0044
8/12/2010,9010,8960,9020,8960,,0.0041
8/11/2010,8973,8960,8985,8945,,0.002
8/10/2010,8955,8940,8962,8940,,0.0024
8/9/2010,8934,8926.5,8937.5,8923.5,,-0.0005
8/6/2010,8938,8937,8942,8927,,0.0001
8/5/2010,8938,8947.5,8966.5,8924.5,,-0.0008
8/4/2010,8945,8938,8963,8936,,0.0007
8/3/2010,8938,8932.5,8949.5,8932.5,,-0.0007
8/2/2010,8945,8945,8954,8935,,0.0006
7/30/2010,8940,8955,8967,8938,,-0.0042
7/29/2010,8978,9009.5,9024.5,8972.5,,-0.0029
7/28/2010,9004,9024,9030,8994,,-0.0012
7/27/2010,9015,9023,9028,9006,,-0.0017
7/26/2010,9030,9048,9048,9015,,-0.0011
7/23/2010,9040,9054,9068,9040,,-0.0011
7/22/2010,9050,9065,9075,9045,,-0.0022
7/21/2010,9070,9050,9075,9039,,0.0028
7/20/2010,9045,9065,9066,9044,,-0.0017
7/19/2010,9060,9040,9078,9040,,0.002
7/16/2010,9042,9040,9065,9035,,-0.0012
7/15/2010,9052,9042.5,9053.5,9037.5,,0.0005
7/14/2010,9048,9045,9060,9041,,-0.0002
7/13/2010,9050,9045,9068,9040,,0.0003
7/12/2010,9047,9045,9065,9045,,0.0002
7/9/2010,9045,9065,9072,9040,,-0.0022
7/8/2010,9065,9065,9083,9065,,-0.0006
7/7/2010,9070,9080,9095,9070,,0.0011
7/6/2010,9060,9085,9098,9060,,0
7/5/2010,9060,9040,9075,9040,,0.0006
7/2/2010,9055,9052,9070,9032,,-0.0019
7/1/2010,9072,9080,9104,9060,,0.0013
6/30/2010,9060,9065,9092,9060,,0.0006
6/29/2010,9055,9035,9070,9025,,0.0039
6/28/2010,9020,9065,9065,9020,,-0.0039
6/25/2010,9055,9030,9075,9030,,0.0008
6/24/2010,9048,9047.5,9071.5,9037.5,,0.0019
6/23/2010,9030,9030,9070,9010,,0.0008
6/22/2010,9022,9032.5,9042.5,9002.5,,0.0008
6/21/2010,9015,9080,9080,9000,,-0.0084
6/18/2010,9091,9144,9144,9089,,-0.0068
6/17/2010,9153,9170,9180,9152,,0.0001
6/16/2010,9152,9145,9170,9132,,-0.0022
6/15/2010,9172,9167.5,9187.5,9167.5,,0.0008
6/14/2010,9165,9180,9189,9165,,-0.0038
6/11/2010,9200,9210,9215,9195,,-0.003
6/10/2010,9228,9255.5,9264.5,9225.5,,-0.0024
6/9/2010,9250,9235,9258,9215,,0
6/8/2010,9250,9260,9277,9240,,0
6/7/2010,9250,9210,9305,9210,,0.0076
6/4/2010,9180,9215,9215,9180,,-0.0011
6/3/2010,9190,9195,9210,9175,,-0.0033
6/2/2010,9220,9230,9265,9213,,0.0003
6/1/2010,9218,9207.5,9247.5,9192.5,,0.0046
5/31/2010,9175,9245,9245,9160,,-0.0092
5/28/2010,9260,9260,9260,9260,,0
5/27/2010,9260,9340,9355,9220,,-0.0064
5/26/2010,9320,9360,9387,9320,,-0.0043
5/25/2010,9360,9275,9395,9275,,0.0108
5/24/2010,9260,9265,9293,9225,,-0.0011
5/21/2010,9270,9260,9355,9260,,0.0022
5/20/2010,9250,9170,9280,9170,,0.0098
5/19/2010,9160,9120,9180,9120,,0.006
5/18/2010,9105,9135,9143,9093,,-0.0027
5/17/2010,9130,9105,9160,9105,,0.004
5/14/2010,9094,9094,9109,9089,,0.001
5/13/2010,9085,9085,9085,9085,,0
5/12/2010,9085,9100,9130,9085,,-0.0011
5/11/2010,9095,9085,9105,9060,,0.0022
5/10/2010,9075,9185,9185,9070,,-0.0125
5/7/2010,9190,9205,9305,9189,,-0.0011
5/6/2010,9200,9105,9275,9105,,0.0121
5/5/2010,9090,9035,9115,9035,,0.0072
5/4/2010,9025,9025,9035,9015,,0
5/3/2010,9025,9030,9040,9020,,0.0014
4/30/2010,9012,9012.5,9017.5,8995.5,,-0.0008
4/29/2010,9020,9024.5,9032.5,9013.5,,-0.0024
4/28/2010,9041,9034,9054,9019,,0.0038
4/27/2010,9007,9012,9014,9002,,-0.0001
4/26/2010,9008,8997.5,9008.5,8987.5,,-0.0004
4/23/2010,9011,9022,9027,9002,,-0.0003
4/22/2010,9014,9021.5,9033.5,9003.5,,-0.0004
4/21/2010,9017,9010,9020,8995,,0.0013
4/20/2010,9005,9030,9034,9005,,-0.0041
4/19/2010,9042,9017,9047,9017,,0.0038
4/16/2010,9008,9012.5,9020.5,8997.5,,0.0006
4/15/2010,9002,8997.5,9010.5,8977.5,,-0.0006
4/14/2010,9008,9007.5,9013.5,8901.5,,-0.0019
4/13/2010,9025,9025,9035,9010,,0.0006
4/12/2010,9020,9005,9020,8995,,-0.0008
4/9/2010,9028,9049.5,9054.5,8995.5,,-0.0036
4/8/2010,9060,9050,9080,9050,,0.0014
4/7/2010,9048,9034.5,9052.5,9026.5,,0.0003
4/6/2010,9045,9050,9147,9005,,-0.0013
4/5/2010,9057,9057,9067,9002,,-0.0009
4/2/2010,9065,9065,9065,9065,,-0.0007
4/1/2010,9072,9088.5,9089.5,9050.5,,-0.002
3/31/2010,9090,9110,9124,9087,,-0.0016
3/30/2010,9105,9065,9095,9006,,0.0017
3/29/2010,9090,9115,9116,9070,,-0.0033
3/26/2010,9120,9135,9140,9110,,-0.0011
3/25/2010,9130,9135,9155,9125,,0.0003
3/24/2010,9128,9115.5,9138.5,9095.5,,0.0014
3/23/2010,9115,9127,9127,9105,,-0.0005
3/22/2010,9120,9095,9127,9095,,-0.0056
3/19/2010,9172,9121.5,9171.5,9089.5,,0.0051
3/18/2010,9125,9115,9140,9110,,0.0016
3/17/2010,9110,9154,9164,9093,,-0.0055
3/16/2010,9160,9160,9160,9160,,-0.0005
3/15/2010,9165,9155,9185,9152,,0.0014
3/12/2010,9152,9183.5,9195.5,9150.5,,-0.0041
3/11/2010,9190,9185,9205,9175,,0.0022
3/10/2010,9170,9205,9205,9160,,-0.0027
3/9/2010,9195,9185,9212,9185,,0.0022
3/8/2010,9175,9185,9275,9175,,-0.0065
3/5/2010,9235,9270,9375,9230,,-0.0032
3/4/2010,9265,9245,9285,9225,,-0.0011
3/3/2010,9275,9265,9300,9206,,-0.0016
3/2/2010,9290,9265,9305,9265,,0.0032
3/1/2010,9260,9310,9370,9260,,-0.0082
2/26/2010,9337,9337,9337,9337,,0.0002
2/25/2010,9335,9335,9375,9332,,0.0032
2/24/2010,9305,9305,9345,9295,,-0.0011
2/23/2010,9315,9300,9324,9290,,0.0027
2/22/2010,9290,9295,9310,9195,,-0.0054
2/19/2010,9340,9325,9370,9325,,0.0048
2/18/2010,9295,9305,9332,9285,,0.0027
2/17/2010,9270,9280,9295,9205,,-0.0043
2/16/2010,9310,9350,9353,9310,,-0.0043
2/15/2010,9350,9335,9355,9335,,0.0011
2/12/2010,9340,9370,9380,9325,,-0.0032
2/11/2010,9370,9355,9385,9345,,0.0011
2/10/2010,9360,9325,9370,9325,,-0.0021
2/9/2010,9380,9430,9492,9345,,-0.0016
2/8/2010,9395,9415,9435,9395,,0.0011
2/5/2010,9385,9355,9415,9310,,0.007
2/4/2010,9320,9325,9340,9315,,0.003
2/3/2010,9292,9327.5,9347.5,9287.5,,-0.0072
2/2/2010,9360,9350,9385,9350,,-0.0027
2/1/2010,9385,9355,9400,9355,,0.0037
1/29/2010,9350,9355,9380,9340,,0.0027
1/28/2010,9325,9405,9415,9325,,-0.008
1/27/2010,9400,9375,9415,9365,,0.0021
1/26/2010,9380,9305,9415,9285,,0.0064
1/25/2010,9320,9360,9370,9315,,0.0005
1/22/2010,9315,9365,9403,9275,,0.0032
1/21/2010,9285,9330,9383,9270,,-0.0011
1/20/2010,9295,9250,9335,9250,,0.007
1/19/2010,9230,9230,9240,9215,,0.0005
1/18/2010,9225,9215,9235,9215,,0.0038
1/15/2010,9190,9170,9215,9115,,0.0027
1/14/2010,9165,9155,9176,9144,,-0.0022
1/13/2010,9185,9205,9205,9160,,0.0011
1/12/2010,9175,9155,9195,9137,,0.0025
1/11/2010,9152,9152.5,9153.5,9112.5,,-0.0068
1/8/2010,9215,9245,9345,9205,,-0.0027
1/7/2010,9240,9215,9332,9215,,-0.0005
1/6/2010,9245,9340,9340,9245,,-0.008
1/5/2010,9320,9285,9415,9280,,-0.0027
1/4/2010,9345,9396,9455,9325,,-0.0085
1/1/2010,9425,9425,9425,9425,,0
12/31/2009,9425,9425,9426,9385,,-0.0011
12/30/2009,9435,9430,9450,9425,,0.0001
12/29/2009,9434,9452.5,9462.5,9422.5,,-0.0006
12/28/2009,9440,9460,9465,9435,,-0.0037
12/25/2009,9475,9475,9475,9475,,0
12/24/2009,9475,9495,9500,9425,,-0.0026
12/23/2009,9500,9495,9520,9417,,0.0011
12/22/2009,9490,9495,9510,9485,,-0.0011
12/21/2009,9500,9485,9515,9485,,0.0026
12/18/2009,9475,9475,9475,9475,,0
12/17/2009,9475,9465,9495,9465,,0.0011
12/16/2009,9465,9475,9485,9460,,0.0016
12/15/2009,9450,9455,9477,9450,,0
12/14/2009,9450,9460,9487,9450,,0.0011
12/11/2009,9440,9435,9450,9407,,0.0003
12/10/2009,9437,9435,9445,9430,,0.0007
12/9/2009,9430,9455,9475,9415,,-0.0011
12/8/2009,9440,9435,9457,9433,,0.0005
12/7/2009,9435,9445,9470,9430,,0.0021
12/4/2009,9415,9415,9445,9400,,-0.0003
12/3/2009,9418,9430,9451,9410,,-0.0018
12/2/2009,9435,9395,9445,9395,,-0.0011
12/1/2009,9445,9480,9492,9435,,-0.0011
11/30/2009,9455,9415,9485,9415,,0.0042
11/27/2009,9415,9415,9415,9415,,0
11/26/2009,9415,9375,9435,9360,,0.0027
11/25/2009,9390,9465,9475,9390,,-0.0095
11/24/2009,9480,9465,9530,9465,,0.0026
11/23/2009,9455,9500,9500,9450,,-0.0011
11/20/2009,9465,9570,9585,9460,,-0.0079
11/19/2009,9540,9395,9585,9395,,0.0154
11/18/2009,9395,9415,9440,9385,,0.0011
11/17/2009,9385,9385,9410,9360,,-0.0005
11/16/2009,9390,9320,9390,9310,,0.0016
11/13/2009,9375,9430,9440,9360,,-0.0037
11/12/2009,9410,9385,9435,9355,,0.0021
11/11/2009,9390,9405,9430,9382,,-0.0027
11/10/2009,9415,9370,9465,9370,,0.0005
11/9/2009,9410,9425,9505,9385,,-0.0053
11/6/2009,9460,9455,9482,9440,,-0.0053
11/5/2009,9510,9460,9595,9460,,0
11/4/2009,9510,9585,9605,9495,,-0.0068
11/3/2009,9575,9535,9595,9525,,0.0016
11/2/2009,9560,9665,9665,9560,,0.001
10/30/2009,9550,9535,9560,9510,,-0.0042
10/29/2009,9590,9630,9710,9590,,-0.0021
10/28/2009,9610,9570,9660,9570,,0.0079
10/27/2009,9535,9510,9580,9445,,0.0053
10/26/2009,9485,9420,9490,9410,,0.0058
10/23/2009,9430,9490,9520,9415,,-0.0063
10/22/2009,9490,9430,9535,9415,,0.0074
10/21/2009,9420,9475,9485,9420,,0.0027
10/20/2009,9395,9390,9415,9340,,-0.0005
10/19/2009,9400,9450,9500,9375,,0.0005
10/16/2009,9395,9305,9405,9305,,0.0064
10/15/2009,9335,9330,9375,9260,,-0.0037
10/14/2009,9370,9405,9415,9345,,-0.0085
10/13/2009,9450,9450,9455,9425,,-0.0026
10/12/2009,9475,9440,9505,9440,,0.0021
10/9/2009,9455,9355,9460,9325,,0.0016
10/8/2009,9440,9415,9455,9350,,0.0016
10/7/2009,9425,9415,9465,9405,,-0.002
10/6/2009,9444,9494,9559,9419,,-0.0113
10/5/2009,9552,9580,9585,9540,,-0.0091
10/2/2009,9640,9645,9656,9625,,0.0016
10/1/2009,9625,9605,9645,9605,,-0.0021
9/30/2009,9645,9695,9780,9645,,-0.0049
9/29/2009,9692,9757.5,9757.5,9625.5,,-0.0013
9/28/2009,9705,9685,9745,9685,,0.0052
9/25/2009,9655,9685,9720,9650,,0.0003
9/24/2009,9652,9647.5,9663.5,9637.5,,-0.0049
9/23/2009,9700,9700,9700,9700,,0
9/22/2009,9700,9700,9700,9700,,-0.0005
9/21/2009,9705,9705,9705,9705,,0.0005
9/18/2009,9700,9750,9750,9660,,0.0005
9/17/2009,9695,9625,9705,9565,,0.0005
9/16/2009,9690,9840,9845,9690,,-0.0205
9/15/2009,9892,9927.5,9943.5,9887.5,,-0.0048
9/14/2009,9940,9925,9970,9915,,0.0025
9/11/2009,9915,9940,9950,9915,,-0.0018
9/10/2009,9932,9902.5,9938.5,9902.5,,0.0008
9/9/2009,9925,9910,9950,9905,,-0.0065
9/8/2009,9990,10035,10050,9985,,-0.007
9/7/2009,10060,10093,10170,10050,,-0.0054
9/4/2009,10115,10125,10147,10105,,0.0005
9/3/2009,10110,10145,10155,10110,,-0.0074
9/2/2009,10185,10115,10185,10115,,0.0109
9/1/2009,10075,10105,10130,10015,,-0.0005
8/31/2009,10080,10050,10090,10050,,0.003
8/28/2009,10050,10070,10095,9990,,-0.0015
8/27/2009,10065,10025,10105,10025,,0.004
8/26/2009,10025,10025,10040,10025,,0.0025
8/25/2009,10000,10000,10020,9999,,0.0005
8/24/2009,9995,9985,9995,9965,,-0.002
8/21/2009,10015,10035,10050,10005,,-0.002
8/20/2009,10035,9998,10105,9998,,-0.0035
8/19/2009,10070,9980,10080,9980,,0.01
8/18/2009,9970,9960,9990,9960,,0.004
8/17/2009,9930,9930,9930,9930,,0
8/14/2009,9930,9915,9950,9905,,0.0003
8/13/2009,9928,9947.5,9947.5,9927.5,,-0.0028
8/12/2009,9955,9930,9960,9930,,0.0035
8/11/2009,9920,9910,9950,9910,,0.0015
8/10/2009,9905,9900,9930,9900,,0.0005
8/7/2009,9900,9881,9925,9880,,0.0015
8/6/2009,9885,9881,9915,9860,,0.0005
8/5/2009,9880,9870,9910,9870,,0.0015
8/4/2009,9865,9855,9960,9840,,-0.0035
8/3/2009,9900,9910,9925,9890,,-0.0025
7/31/2009,9925,9925,9930,9900,,-0.0065
7/30/2009,9990,9980,10005,9940,,0.0035
7/29/2009,9955,9950,9985,9950,,0.003
7/28/2009,9925,9930,9980,9910,,-0.004
7/27/2009,9965,9975,9990,9925,,-0.0025
7/24/2009,9990,9975,10005,9955,,-0.0043
7/23/2009,10033,10050,10070,10005,,-0.0037
7/22/2009,10070,10080,10165,10060,,0.002
7/21/2009,10050,10035,10075,10035,,-0.0103
7/20/2009,10155,10155,10155,10155,,0
7/17/2009,10155,10185,10205,10135,,0.0059
7/16/2009,10095,10080,10174,10074,,-0.0027
7/15/2009,10122,10175,10175,10120,,-0.0062
7/14/2009,10185,10190,10245,10184,,-0.0015
7/13/2009,10200,10195,10250,10190,,0.0057
7/10/2009,10142,10142.5,10152.5,10117.5,,0
7/9/2009,10142,10182.5,10212.5,10142.5,,-0.0056
7/8/2009,10200,10200,10200,10200,,0
7/7/2009,10200,10210,10265,10200,,-0.0012
7/6/2009,10212,10217.5,10252.5,10212.5,,0.0022
7/3/2009,10190,10180,10250,10155,,0.0005
7/2/2009,10185,10185,10220,10110,,-0.0005
7/1/2009,10190,10230,10260,10190,,-0.0017
6/30/2009,10208,10207.5,10232.5,10177.5,,-0.0027
6/29/2009,10235,10215,10265,10215,,0.0005
6/26/2009,10230,10210,10230,10110,,-0.0029
6/25/2009,10260,10360,10360,10245,,-0.0087
6/24/2009,10350,10380,10490,10350,,-0.0014
6/23/2009,10365,10365,10475,10365,,0.0019
6/22/2009,10345,10320,10410,10320,,0.0034
6/19/2009,10310,10285,10395,10285,,0.0029
6/18/2009,10280,10245,10280,10210,,0.0064
6/17/2009,10215,10195,10260,10195,,0.0034
6/16/2009,10180,10130,10230,10130,,0.0059
6/15/2009,10120,10110,10165,10110,,0.0055
6/12/2009,10065,10075,10125,10065,,-0.0025
6/11/2009,10090,10045,10100,9970,,0.0067
6/10/2009,10022,10007.5,10047.5,9937.5,,-0.0037
6/9/2009,10060,10030,10100,10020,,0.0035
6/8/2009,10025,10000,10070,9970,,0.0086
6/5/2009,9940,10040,10065,9910,,-0.0139
6/4/2009,10080,10155,10175,10005,,-0.0035
6/3/2009,10115,10210,10245,10060,,-0.0141
6/2/2009,10260,10250,10276,10240,,0.0024
6/1/2009,10235,10240,10275,10175,,-0.0053
5/29/2009,10290,10335,10355,10290,,-0.0034
5/28/2009,10325,10400,10420,10325,,0.0015
5/27/2009,10310,10350,10350,10300,,-0.0024
5/26/2009,10335,10325,10375,10325,,0.0049
5/25/2009,10285,10275,10315,10265,,0.0015
5/22/2009,10270,10230,10290,10230,,-0.0072
5/21/2009,10345,10345,10345,10345,,0
5/20/2009,10345,10375,10420,10345,,0.0024
5/19/2009,10320,10360,10390,10310,,-0.0082
5/18/2009,10405,10415,10480,10405,,0.0005
5/15/2009,10400,10395,10435,10385,,0.0024
5/14/2009,10375,10365,10460,10365,,0.0034
5/13/2009,10340,10290,10355,10290,,0
5/12/2009,10340,10400,10450,10305,,0.001
5/11/2009,10330,10285,10355,10260,,-0.0043
5/8/2009,10375,10415,10450,10365,,0.0005
5/7/2009,10370,10385,10415,10305,,-0.0062
5/6/2009,10435,10435,10540,10390,,0.0024
5/5/2009,10410,10440,10440,10360,,-0.0086
5/4/2009,10500,10595,10595,10450,,-0.0104
5/1/2009,10610,10605,10680,10605,,0.0024
4/30/2009,10585,10765,10765,10565,,-0.0222
4/29/2009,10825,10840,10895,10775,,-0.0009
4/28/2009,10835,10855,10925,10825,,0.0014
4/27/2009,10820,10820,10860,10795,,0.0028
4/24/2009,10790,10820,10845,10770,,-0.0087
4/23/2009,10885,10905,10955,10885,,0.0028
4/22/2009,10855,10785,10865,10785,,0.0028
4/21/2009,10825,10795,10860,10795,,0.0098
4/20/2009,10720,10715,10760,10710,,0.0014
4/17/2009,10705,10660,10740,10660,,-0.0019
4/16/2009,10725,10800,10825,10675,,-0.0156
4/15/2009,10895,10930,11005,10755,,-0.0023
4/14/2009,10920,11010,11035,10760,,-0.0171
